document_id,canonical_id,title,source,document_type,source_tier,primary_section,secondary_sections,confidence,evidence_level,reason_for_review,url,local_path
10.1016/j.scitotenv.2024.171153,CAN_72A8D2E4A54C37FC5C69,Where the rubber meets the road: Emerging environmental impacts of tire wear particles and their chemical cocktails,openalex,journal_article,TIER_B,1.4.1,1.4;4.3.5;1.5;2.4,0.3637,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1016/j.scitotenv.2024.171153,
10.1534/genetics.166.3.1571,CAN_D79C26B79EB172046F55,Stochastic Tunnels in Evolutionary Dynamics,openalex,journal_article,TIER_B,1.3,5.7.1;5.7;2.4;2.4.2,0.3635,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1534/genetics.166.3.1571,
10.5455/aim.2012.21.63-66,CAN_4C646600FF7005CD3810,Which Factors Affect Software Projects Maintenance Cost More?,crossref,journal_article,TIER_B,5.7.1,5.9.2;5.5.2.2;5.5.2;5.5.2.1,0.3633,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.5455/aim.2012.21.63-66,
10.1002/jeo2.70699,CAN_8BAB004A9C14A07F5D38,A higher posterior tibial slope and tunnel malposition do not predispose to non-traumatic anterior cruciate ligament failure.,europe_pmc,journal_article,TIER_B,5.4.1,5.5.2.1;1.4;2.4.2.2;1.5,0.3633,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13126424,
10.1016/0006-3207(94)00102-v,CAN_328E74309187AFA608AC,Effect of road traffic on amphibian density,openalex,journal_article,TIER_B,1.4,1.4.1;5.9.2;1.5;2.4,0.363,TITLE_METADATA_ONLY,classification_status_not_allowed,http://www.escholarship.org/uc/item/22t1h3q1,
10.1126/science.1157980,CAN_00474E212FE0C2CD26B0,Laser-Induced Electron Tunneling and Diffraction,openalex,journal_article,TIER_B,5.7.2,5.7;5.4.1;5.4.2;1.4.1,0.3629,ABSTRACT,classification_status_not_allowed,https://nrc-publications.canada.ca/eng/view/object/?id=8e70c346-ca23-40e2-9739-60e25644bea9,
10.3390/s26030947,CAN_1B1E2AEC1A3D64BACF15,A BIM-Based Digital Twin Framework for Urban Roads: Integrating MMS and Municipal Geospatial Data for AI-Ready Urban Infrastructure Management.,europe_pmc,journal_article,TIER_B,2.4,1.4.1;1.4;2.4.1.1;2.4.3,0.3629,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12899344,
10.1103/revmodphys.79.353,CAN_D687E60F83E71F368C31,Scanning tunneling spectroscopy of high-temperature superconductors,openalex,journal_article,TIER_B,5.4.1,5.4.2;5.7;2.2;2.4.1,0.3626,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1103/revmodphys.79.353,
10.1016/j.cnp.2025.08.005,CAN_34DC1CE0177E415D1367,Asymptomatic tarsal tunnel syndrome in rheumatoid Arthritis: An electrophysiological perspective with insights into clinical and laboratory correlates.,europe_pmc,journal_article,TIER_B,1.4,5.9;5.9.2;1.5;1.4.1,0.3625,TITLE_METADATA_ONLY,classification_status_not_allowed,https://europepmc.org/articles/PMC12450557,
10.7763/lnse.2014.v2.101,CAN_BBB126EF24312C9DEA70,An Empirical Study on Adjustment Factors to Estimate Maintenance Cost of Applications Developed Using Components,crossref,journal_article,TIER_B,5.7.1,5.5.2.2;5.5.2;5.5.2.1;5.9.2,0.3624,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.7763/lnse.2014.v2.101,
url:https://arxiv.org/pdf/2510.27194v1,CAN_A232621F2444897A6101,From product to system network challenges in system of systems lifecycle management,arxiv,journal_article,TIER_B,4.3.5,5.7.1;1.4;5.4.2;2.4,0.3623,ABSTRACT,classification_status_not_allowed,https://arxiv.org/abs/2510.27194v1,
10.1075/term.11.1.08dai,CAN_DE77CB0959DDEB2BF571,Variations and application-oriented terminology engineering,crossref,journal_article,TIER_B,1.1,1.4;2.1.1;2.4;1.2,0.5924,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1075/term.11.1.08dai,
url:http://revistamotricidad.es/openjs/index.php?journal=motricidad&amp%3Bpage=article&amp%3Bop=view&amp%3Bpath%5B%5D=127,CAN_FD7B4BBC58E7C1FDAF76,The Effectiveness of four Motor Games for the Abdominal Conditioning Eficacia de cuatro juegos motores para el acondicionamiento de los músculos del abdomen,doaj,journal_article,TIER_B,5.7,1.4;5.7.2;2.4;5.4.2,0.362,ABSTRACT,classification_status_not_allowed,http://revistamotricidad.es/openjs/index.php?journal=motricidad&amp;page=article&amp;op=view&amp;path%5B%5D=127,
10.1038/ncomms7401,CAN_BA29B2503CC3DAC2ABF8,Ti-substituted tunnel-type Na0.44MnO2 oxide as a negative electrode for aqueous sodium-ion batteries,openalex,journal_article,TIER_B,5.7,5.7.2;5.4.1;2.2;5.4.2,0.3618,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1038/ncomms7401,
10.1007/978-3-030-41579-2_8,CAN_AC0A110DFABFA1BE083C,Road Context-aware Intrusion Detection System for Autonomous Cars,arxiv,journal_article,TIER_B,1.4,1.4.1;5.4;5.4.2;2.4,0.3618,ABSTRACT,classification_status_not_allowed,https://arxiv.org/abs/1908.00732v1,
10.1371/journal.pone.0350698,CAN_AD76AFDAF4FB5BF0CBC1,Markov modeling in R: Advanced method using a cost-effectiveness analysis.,europe_pmc,journal_article,TIER_B,5.7.1,6.1;6;4.3.5;5.7,0.3615,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13271473,
10.13107/jocr.2026.v16.i01.6660,CAN_BD24A96689A6479FC98B,Arthroscopic Anchorless Rotator Cuff Repair with Anterior Cruciate Ligament Jig using the “J Technique:” A Cost-Effective Alternative,doaj,journal_article,TIER_B,5.4.1,5.5.2.1;2.4;1.4;2.1.2,0.5868,ABSTRACT,classification_status_not_allowed,https://jocr.co.in/wp/2026/01/arthroscopic-anchorless-rotator-cuff-repair-with-anterior-cruciate-ligament-jig-using-the-j-technique-a-cost-effective-alternative/,
10.1016/s0092-8674(00)80930-7,CAN_731B5611BF76CA113104,Protein Translocation: Tunnel Vision,openalex,journal_article,TIER_B,1.4.1,1.5;1.4;5.4.1;2.2,0.3615,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1016/s0092-8674(00)80930-7,
10.1186/s43044-025-00668-6,CAN_B5F32871544128AEEC74,A report study of successful surgical treatment of an aorto-left ventricular tunnel in a 5-year-old boy: differential diagnosis from other congenital heart diseases with similar clinical symptoms.,europe_pmc,journal_article,TIER_B,1.5,1.4.1;1.4;5.4.1;5.9,0.3614,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12304325,
10.3390/diagnostics16020303,CAN_EE72A2A7F26A6B019A79,"Thickening of Dorsal Foot Nerves: A Frequent Sonographic Finding in Asymptomatic Volunteers, Potentially Leading to False Positive Results.",europe_pmc,journal_article,TIER_B,5.4.1,1.4;2.4.1.1;2.4.1;2.4.2,0.3611,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12839686,
10.1103/physrevlett.84.867,CAN_94438FEFE47E87F400E5,First Experimental Evidence for Chaos-Assisted Tunneling in a Microwave Annular Billiard,openalex,journal_article,TIER_B,1.3,5.4.2;1.4.1;5.4.1;2.2,0.3611,ABSTRACT,classification_status_not_allowed,http://arxiv.org/abs/chao-dyn/9911023,
10.1186/s13018-021-02890-9,CAN_C4E8CD9B826321189362,Remnants-preserving ACL reconstruction using direct tendinous graft fixation: a new rat model,doaj,journal_article,TIER_B,5.4.1,5.5.2.1;5.5.2;2.1.2;1.5,0.5178,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1186/s13018-021-02890-9,
10.1038/s41467-026-73699-5,CAN_FD4AC0BF819E049EDBD5,Elp3 uses a conserved molecular tunnel to transport acetate between distant active sites and catalyze tRNA wobble base modification.,europe_pmc,journal_article,TIER_B,5.4.1,2.2;1.4.1;2.2.3;2.4,0.3606,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13315578,
10.1145/2559899.2560327,CAN_7CF4C4528E4C7219C1F9,The Road to SDN,openalex,journal_article,TIER_B,2.4,1.4;1.4.1;2.4.3;5.9.2,0.3605,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1145/2559899.2560327,
10.1016/j.bbabio.2006.04.015,CAN_6BDB7C0EEF356646A9DA,Electron tunneling chains of mitochondria,openalex,journal_article,TIER_B,5.7,5.7.2;1.4.1;1.5;2.2,0.3603,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1016/j.bbabio.2006.04.015,
10.1177/26350254231195087,CAN_73FDE883CECC3322E4BA,Tibial-Sling Triangular Medial Collateral Ligament Reconstruction With Posterior Oblique Ligament Limb,doaj,journal_article,TIER_B,5.4.1,5.5.2.1;2.4;1.4;5.9,0.5172,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1177/26350254231195087,
10.1016/s0886-7798(02)00016-0,CAN_BEB1F32AAE5D84815087,Fire safety: a short history in the Paris subway,crossref,journal_article,TIER_B,1.5,1.5.1;5.9.2;1.4;1.4.1,0.3759,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1016/s0886-7798(02)00016-0,
10.1016/s0886-7798(03)00071-3,CAN_AAFB86C4E2BA5A228BA6,History of the sprayed concrete lining method—part I: milestones up to the 1960s,crossref,journal_article,TIER_B,1.3,,0.95,TITLE_METADATA_ONLY,not_handoff_candidate,https://doi.org/10.1016/s0886-7798(03)00071-3,
10.1038/s41598-025-27527-3,CAN_AF89792FCB836D9C7277,Unraveling of electrical conductivity for nanocomposites containing carbon black: a new insight into tunneling resistance.,europe_pmc,journal_article,TIER_B,5.4.2,5.7;1.4;2.4;5.7.2,0.3591,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12695930,
10.1111/j.1365-2664.2008.01600.x,CAN_6DA45BE9B6C11EA8BF48,"Trade, transport and trouble: managing invasive species pathways in an era of globalization",openalex,journal_article,TIER_B,2.4.2.1,1.4;1.4.1;1.3;6.2.2,0.5158,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1111/j.1365-2664.2008.01600.x,
10.5435/jaaosglobal-d-25-00006,CAN_ACA3D73A52C1739CAC31,Evaluation and Management of Knee Dislocations in Low-income Settings: Evidence-based Strategies and Practical Considerations.,europe_pmc,journal_article,TIER_B,5.5.2.1,1.4;5.4.1;5.9;1.5,0.3581,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12528600,
10.1177/26350254261451037,CAN_5E531BA87CA05BDBB1DD,Meniscal Root Repair With Centralization.,europe_pmc,journal_article,TIER_B,5.4.1,5.5.2.1;1.4;2.4;5.9,0.5903,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13287401,
10.3389/frsus.2026.1766022,CAN_6280E69FCEAB6DC91D17,Integrating techno-economic analysis into restoration ecology: bridging ecological outcomes with financial feasibility,doaj,journal_article,TIER_B,5.5.2.1,4.3.5;5.7.1;5.7;5.7.2,0.3578,ABSTRACT,classification_status_not_allowed,https://www.frontiersin.org/articles/10.3389/frsus.2026.1766022/full,
10.31767/su.1(88)2020.01.15,CAN_987F25C4D30D31AEE342,Nobel Prize Level Scientific Discoveries of a Heir of Zaporizhian Cossacks,doaj,journal_article,TIER_B,5.7,1.4.1;1.3;1.3.1;1.5,0.5136,ABSTRACT,classification_status_not_allowed,https://su-journal.com.ua/index.php/journal/article/view/292,
10.1039/d5sc09895e,CAN_C0FB9995966AEC3E9AFD,Engineering manganese-based cathodes for low-cost and high-energy rechargeable batteries.,europe_pmc,journal_article,TIER_B,5.7,5.7.2;5.4.2;5.7.1;5.4.1,0.6426,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12954518,
10.1038/s41392-021-00648-7,CAN_A122A52DADE84D36501F,"DNA damage repair: historical perspectives, mechanistic pathways and clinical translation for targeted cancer therapy",openalex,journal_article,TIER_B,5.4.1,5.5.2.1;1.5;1.5.1;5.5.2,0.5907,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1038/s41392-021-00648-7,
10.1103/revmodphys.81.109,CAN_F021CBCD7134B5C1DD91,The electronic properties of graphene,openalex,journal_article,TIER_B,5.7.2,5.4.2;1.4.1;5.7;2.4,0.3573,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1103/revmodphys.81.109,
10.3390/jcm15113992,CAN_B2C08A33F8E41CDE1705,Postoperative Radiographic Reports After Anterior Cruciate Ligament Reconstruction: Are We Assessing What Really Matters?,europe_pmc,journal_article,TIER_B,5.9,5.9.2;1.4;5.4.1;5.5.2.1,0.513,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13257830,
10.1530/eor-2025-0247,CAN_3F5FC4331D326953E1EC,No single best technique: trade-offs in femoral interference screw fixation for bone-patellar tendon-bone anterior cruciate ligament reconstruction.,europe_pmc,journal_article,TIER_B,1.4,2.4;5.5.2.1;5.4.1;2.2,0.3569,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13326880,
10.1103/physrevlett.95.010402,CAN_A6DDF23612587F2DD5E5,Direct Observation of Tunneling and Nonlinear Self-Trapping in a Single Bosonic Josephson Junction,openalex,journal_article,TIER_B,2.2,5.4.1;1.3;1.4.1;1.4,0.3566,ABSTRACT,classification_status_not_allowed,http://arxiv.org/abs/cond-mat/0411757,
url:http://www.dovepress.com/implantation-of-peritoneal-catheters-by-laparotomy-nephrologists-obtai-peer-reviewed-article-IJNRD,CAN_4FAEA1A791C1C5CD2450,Implantation of peritoneal catheters by laparotomy: nephrologists obtained similar results to general surgeons,doaj,journal_article,TIER_B,1.4,2.2;5.4.1;1.4.1;6.2,0.3559,ABSTRACT,classification_status_not_allowed,http://www.dovepress.com/implantation-of-peritoneal-catheters-by-laparotomy-nephrologists-obtai-peer-reviewed-article-IJNRD,
10.1016/j.xrrt.2022.04.001,CAN_3B3D8D284F47893510FF,Surgical repair of distal triceps rupture: a systematic review of outcomes and complications,doaj,journal_article,TIER_B,5.4.1,5.9;5.9.2;5.5.2.1;1.4,0.5882,ABSTRACT,classification_status_not_allowed,http://www.sciencedirect.com/science/article/pii/S2666639122000529,
10.7759/cureus.108554,CAN_BD8721359654540EC0A7,Minimally Invasive Acromioclavicular Joint Stabilization Using an Adjustable Endobutton: A Report of Two Cases.,europe_pmc,journal_article,TIER_B,2.4,1.4;5.5.2.1;2.1.2;5.4.1,0.3549,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13245829,
10.1186/s13018-026-06802-7,CAN_24D2448915D5819984C2,Arthroscopic dual-reduction fixation for acromioclavicular joint dislocation: transosseous and half-cerclage fixation outcomes.,europe_pmc,journal_article,TIER_B,2.4,5.5.2.1;1.4;5.4.1;5.9.2,0.3547,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13220553,
10.1177/26350254251399223,CAN_1CAA2434C6D153EB7B60,Medial Patellofemoral Ligament Reconstruction Utilizing Autograft Quadriceps Tendon.,europe_pmc,journal_article,TIER_B,2.4,5.5.2.1;5.4.1;1.4;5.5.2,0.5107,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13167395,
10.1002/ctm2.70598,CAN_EEB77EEDEEFBCAEE38E3,"Quantum medicine: A quantum-mechanical framework for redox biology, disease and precision medicine.",europe_pmc,journal_article,TIER_B,1.4.1,5.7;5.7.2;1.4;5.4.1,0.3533,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12816978,
10.1155/crpu/4242228,CAN_FEAA773168BCC6D08AD8,Halos and Hemoptysis: A Case of Intrapulmonary Sequestration Masquerading as a Pulmonary Aspergilloma.,europe_pmc,journal_article,TIER_B,5.4.1,1.5.1;1.5;1.4.1;1.3,0.3531,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12968066,
10.3390/e21101003,CAN_787987527C3D99D6347E,Enhanced Negative Nonlocal Conductance in an Interacting Quantum Dot Connected to Two Ferromagnetic Leads and One Superconducting Lead,doaj,journal_article,TIER_B,1.4.1,5.7.2;2.4;5.4.2;1.4,0.3531,ABSTRACT,classification_status_not_allowed,https://www.mdpi.com/1099-4300/21/10/1003,
10.1016/j.inat.2026.102199,CAN_B72410A6C7E19F22FFB4,Supercharge end-to-side anterior interosseous to motor ulnar nerve transfer under robotic exoscopic visualization: Proof-of-concept illustrative case,doaj,journal_article,TIER_B,5.7.2,2.4;1.4;5.9;5.5.2.1,0.3526,ABSTRACT,classification_status_not_allowed,http://www.sciencedirect.com/science/article/pii/S221475192600006X,
10.1590/S0103-84782004000500019,CAN_6AD04AF557EE318F499F,"Crescimento, desenvolvimento e produtividade do tomateiro cultivado em substrato com três concentrações de nitrogênio na solução nutritiva Growth, development and yield of tomato plants grown in substrate under three nitrogen concentrations of the nutrient solution",doaj,journal_article,TIER_B,2.2,5.7.1;2.1;5.7;2.1.2,0.3521,ABSTRACT,classification_status_not_allowed,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000500019,
10.13107/jocr.2026.v16.i067390,CAN_F2420CFBD9A24F39D0E8,Functional Outcomes of Arthroscopic Anterior Cruciate Ligament Reconstruction Using Hamstring Tendon Autograft in a Predominantly Chronic Anterior Cruciate Ligament Injury Cohort: A Prospective Study.,europe_pmc,journal_article,TIER_B,1.5,5.5.2.1;1.4;5.4.1;1.5.2,0.3515,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13248524,
10.1002/jor.70183,CAN_B7F30FDEB736203CDD20,Localized Delivery of a Small Molecule Hedgehog Agonist via Poly(ε-caprolactone) Scaffolds Enhances Tendon-to-Bone Integration.,europe_pmc,journal_article,TIER_B,2.4,5.4.1;1.4;1.4.1;5.5.2.1,0.5113,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13036285,
10.12688/f1000research.157023.2,CAN_4FEDE2CB7D17122ABD0F,"Case Report: Delayed Diagnosis of Leprosy-Related Neuropathic Ulcer, Insights from a Case of Delay to Diagnose across Four Clinical Settings [version 2; peer review: 2 approved]",doaj,journal_article,TIER_B,1.4,5.4.1;1.5.2;1.5;5.5.2,0.5082,ABSTRACT,classification_status_not_allowed,https://f1000research.com/articles/13-1211/v2,
10.1002/pro.70583,CAN_142EC7C2C30B1E39F667,Tetrameric hotdog-fold structure and catalytic mechanism of the SaPaaI thioesterase from Staphylococcus aureus.,europe_pmc,journal_article,TIER_B,2.4,5.4.1;1.4.1;5.5.2.1;5.7.1,0.5041,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13114782,
10.3390/diagnostics16050748,CAN_542DD0AB4DEB35FD484E,Morphometric Evaluation of Anterior Cruciate Ligament Orientation and Tibial Footprint Location Using Magnetic Resonance Imaging.,europe_pmc,journal_article,TIER_B,2.4.2,2.4;2.4.2.2;1.4;2.4.2.1,0.511,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12985072,
10.1097/01.back.0000513482.45766.3b,CAN_DEC1F403E0B80A59A18C,A US Government Agency Has Tunnel Vision on the Definition of a Back Care Professional,crossref,journal_article,TIER_B,1.4,5.9.2;5.4.1;5.9;1.4.1,0.351,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1097/01.back.0000513482.45766.3b,
10.5397/cise.2025.00801,CAN_87A0D1747449BB868D5F,Characteristics and outcomes of cubital tunnel decompression in diabetic patients receiving glucagon-like peptide-1 receptor agonists,doaj,journal_article,TIER_B,1.4,2.1.2;5.7.1;5.9;5.4.1,0.3507,ABSTRACT,classification_status_not_allowed,http://cisejournal.org/upload/pdf/cise-2025-00801.pdf,
url:https://arxiv.org/pdf/1802.00922v1,CAN_12537036CBAB93D95B77,Realizing Uncertainty-Aware Timing Stack in Embedded Operating System,arxiv,journal_article,TIER_B,5.4.2,5.7.1;5.8;1.4;5.5.2.2,0.3476,ABSTRACT,classification_status_not_allowed,https://arxiv.org/abs/1802.00922v1,
10.1016/j.vetpar.2015.01.004,CAN_A288AB52D6F212EB4D10,Fasciola hepatica vaccine: We may not be there yet but we’re on the right road,openalex,journal_article,TIER_B,1.4,1.5;5.4.1;1.3;2.4,0.3447,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1016/j.vetpar.2015.01.004,
10.3390/s26123941,CAN_19C7ACCBE56EBF2FED7E,Integrated LiDAR-Based Localization Correction Using a Dedicated Support Sign for Autonomous Vehicles.,europe_pmc,journal_article,TIER_B,2.4.1.2,5.4.2;2.4;5.7.1;1.4,0.3792,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13306819,
10.1038/s41597-025-05471-1,CAN_46F3F3CA996695A91F3D,Multimodal sensor dataset from vehicle-mounted mobile mapping system for comprehensive urban scenes.,europe_pmc,journal_article,TIER_B,1.4.1,1.4;2.4;2.4.1.1;2.4.1.2,0.3675,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC12350673,
