document_id,source_relative_path,source_filename,source_extension,source_sha256,selected_variant,authority_level_current,authority_level_suggested,authority_evidence,authority_confidence,document_type_current,document_type_suggested,document_type_evidence,document_type_confidence,language_current,language_suggested,language_confidence,year_current,year_suggested,year_evidence,year_confidence,topics_current,topics_suggested,topics_evidence,topics_confidence,organization_suggested,title_suggested,citation_mode,citation_sidecar,original_page_provenance_available,requires_human_review,review_status
DOC000279,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01B.pdf,04.376-01B.pdf,.pdf,0f9fb625ee12d331f34a9071454350818992c375c2824641d11325171aecb184,baseline,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,tr,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,shotcrete|standards|unit_price,shotcrete:püskürtme beton; standards:standard; unit_price:birim fiyat; tunnel_general:tünel,high,,04.376-01B,source_only,,false,true,pending
DOC000280,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01C.pdf,04.376-01C.pdf,.pdf,29dc43677cbbd95c697d88b4bd6a9e57c6a1c8e27366c9c9b81eae37be00fb36,baseline,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,tr,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,shotcrete|standards|unit_price,shotcrete:püskürtme beton; standards:standard; unit_price:birim fiyat; tunnel_general:tünel,high,,04.376-01C,source_only,,false,true,pending
DOC000281,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Makro sentetik Fiber.pptx,Makro sentetik Fiber.pptx,.pptx,0a256c5562db6c6bcb23763c5969f3b1c993a084ee8a4c87b426e3474939cf86,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,fiber_reinforcement,accident|collapse|fiber_reinforced_concrete|final_lining|portal|shotcrete|standards|steel_mesh|support_systems|tbm,tbm:tbm; shotcrete:püskürtme beton; steel_mesh:çelik hasır; support_systems:tahkimat; final_lining:nihai kaplama; portal:portal; standards:standart; accident:kaza; collapse:çökme; tunnel_general:tünel,high,,Makro sentetik Fiber,slide,data/temp/full_docling_chunks/DOC000281/0001.docling.json,false,true,pending
DOC000282,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.pptx,Çelik Tel Donatılı Nihai Kaplama.pptx,.pptx,2516fb6319c342abb140f6dcba0f9501a4c62f1313b58666e46181c062c8dbbc,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,final_lining,fiber_reinforced_concrete|final_lining|safety|shotcrete|standards|support_systems,shotcrete:püskürtme beton; support_systems:tahkimat; final_lining:nihai kaplama; fiber_reinforced_concrete:lifli beton; safety:güvenlik; standards:standart; tunnel_general:tünel,high,,Çelik Tel Donatılı Nihai Kaplama,slide,data/temp/full_docling_chunks/DOC000282/0001.docling.json,false,true,pending
DOC000283,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Püskürtme Betonlar.ppt,Çelik Tel Donatılı Püskürtme Betonlar.ppt,.ppt,118ff7fa533b54f5bb336e6969b3f0bc69d30cfcec4ceb962cd05132cdfc901d,baseline,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,shotcrete,cost|excavation|fiber_reinforced_concrete|risk|safety|shotcrete|standards|support_systems|waterproofing,excavation:kazı; shotcrete:püskürtme beton; support_systems:tahkimat; waterproofing:waterproof; fiber_reinforced_concrete:lifli beton; risk:risk; safety:güvenlik; standards:standart; cost:maliyet; tunnel_general:tünel,high,,Çelik Tel Donatılı Püskürtme Betonlar,slide,,false,true,pending
DOC000284,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Karstik Boşluklar ve çözüm yolları.pptx,Karstik Boşluklar ve çözüm yolları.pptx,.pptx,2c1509971dc4f4063aa547d07c35111e36ec9d29c78da2d98d9dc19580dcc069,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,tr,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,collapse|cost|drainage|excavation|forepoling|geology|geotechnical_investigation|karst|maintenance|shotcrete|standards,geotechnical_investigation:sondaj; geology:jeoloji; excavation:kazı; shotcrete:püskürtme beton; forepoling:süren; karst:karst; drainage:drenaj; maintenance:bakım; standards:standart; cost:maliyet; collapse:çökme; tunnel_general:tünel,high,Karayolları Genel Müdürlüğü (KGM),Karstik Boşluklar ve çözüm yolları,slide,data/temp/full_docling_chunks/DOC000284/0001.docling.json,false,true,pending
DOC000285,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/KGM DENEYLER SUNUMU.pptx,KGM DENEYLER SUNUMU.pptx,.pptx,8bee70a79da4e61360b7835cc8f6a656665267a5fcb3810bdc004cb46c9ffc22,full_docling,C,C,Mevcut canonical metadata authority_level=C,high,presentation,presentation,Mevcut canonical metadata document_type=presentation,high,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,quality_control|standards,standards:standart; quality_control:kalite kontrol; tunnel_general:tünel,high,Karayolları Genel Müdürlüğü (KGM),KGM DENEYLER SUNUMU,slide,data/temp/full_docling_chunks/DOC000285/0001.docling.json,false,false,not_required
DOC000286,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Makro sentetik Fiber.pptx,Makro sentetik Fiber.pptx,.pptx,ff1e7d59fb0882df30a4378e353cd1f70a2cfeb8a45b682715a50a49c020ffe5,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,fiber_reinforcement,accident|collapse|fiber_reinforced_concrete|final_lining|portal|shotcrete|standards|steel_mesh|support_systems|tbm,tbm:tbm; shotcrete:püskürtme beton; steel_mesh:çelik hasır; support_systems:tahkimat; final_lining:nihai kaplama; portal:portal; standards:standart; accident:kaza; collapse:çökme; tunnel_general:tünel,high,,Makro sentetik Fiber,slide,data/temp/full_docling_chunks/DOC000286/0001.docling.json,false,true,pending
DOC000287,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/patlatma-Ankara.ppt,patlatma-Ankara.ppt,.ppt,9e8d001f55f9fab3b6de2104875395ea34f9bde10ca9463e7d127c75845cac15,baseline,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,accident|blasting|cost|excavation|injection|operations,excavation:kazı; blasting:patlatma; injection:enjeksiyon; operations:işletme; cost:maliyet; accident:kaza; tunnel_general:tünel,high,Karayolları Genel Müdürlüğü (KGM),patlatma-Ankara,slide,,false,true,pending
DOC000288,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Portal İyileştirmeleri.pptx,Portal İyileştirmeleri.pptx,.pptx,8403b7acba7a63302cb6a2bbaebb00b0da6ca1693dbadc6e11568e2c7577da4c,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,portal,excavation|ground_improvement|injection|jet_grouting|maintenance|portal|quality_control,excavation:kazı; ground_improvement:zemin iyileşt; jet_grouting:jet grout; injection:enjeksiyon; portal:portal; maintenance:bakım; quality_control:kalite kontrol; tunnel_general:tünel,high,,Portal İyileştirmeleri,slide,data/temp/full_docling_chunks/DOC000288/0001.docling.json,false,true,pending
DOC000289,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/PORTAL TASARIMI.pptx,PORTAL TASARIMI.pptx,.pptx,56d4a921cf2c6a1daf096e8ed36ef4e4738d960ff366c1b218edbe6b1c432e49,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,portal,drainage|excavation|geology|injection|jet_grouting|portal|safety|shotcrete|steel_mesh|steel_rib|support_systems|water,geology:jeoloji; excavation:kazı; shotcrete:püskürtme beton; steel_mesh:çelik hasır; steel_rib:çelik iksa; support_systems:destek sistem; jet_grouting:jet grout; injection:enjeksiyon; water:yeraltı su; drainage:drenaj; portal:portal; safety:güvenlik,high,,PORTAL TASARIMI,slide,data/temp/full_docling_chunks/DOC000289/0001.docling.json,false,true,pending
DOC000290,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Portal Yerleşimi 24.02.2020.pptx,Portal Yerleşimi 24.02.2020.pptx,.pptx,6b919eeca10e7371c34c364185d15bd170286dfa99714fcd60293548a45b101c,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,2020,2020,Mevcut canonical metadata yılı: 2020,high,portal,excavation|geology|geotechnical_investigation|injection|portal|rock_mechanics|route_selection|ventilation|water,geotechnical_investigation:sondaj; geology:jeoloji; rock_mechanics:rqd; route_selection:güzergah seç; excavation:kazı; injection:enjeksiyon; water:yeraltı su; portal:portal; ventilation:havalandırma; tunnel_general:tünel,high,Karayolları Genel Müdürlüğü (KGM),Portal Yerleşimi 24.02.2020,slide,data/temp/full_docling_chunks/DOC000290/0001.docling.json,false,true,pending
DOC000293,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Tünel Imalatlarında-Yapılan-Deneyler.pptx,Tünel Imalatlarında-Yapılan-Deneyler.pptx,.pptx,12958bc53170c0ec340829fddc82bbd374bae24bfafe40379a9bb96a0cdf4617,baseline,C,C,Mevcut canonical metadata authority_level=C,high,training_material,training_material,Mevcut canonical metadata document_type=training_material,high,tr,tr,high,2019,2019,Mevcut canonical metadata yılı: 2019,high,excavation|shotcrete|rock_bolt,accident|excavation|geology|injection|instrumentation|maintenance|monitoring|quality_control|rock_bolt|shotcrete,geology:jeoloji; excavation:kazı; shotcrete:püskürtme beton; rock_bolt:kaya bulonu; injection:enjeksiyon; monitoring:izleme; instrumentation:enstrüman; maintenance:bakım; quality_control:kalite kontrol; accident:kaza; tunnel_general:tünel,high,,"Tünel Mühendisi Yetiştirme Kursu    Tünel İmalatlarında Yapılan Deneyler   25 Şubat-1 Mart 2019, Ankara suhan mutlu yol yapım şefi",slide,,false,true,pending
DOC000294,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/TÜNEL ÖLÇÜM PLANLAMASI VE TASARIMA YÖNELİK DEĞERLENDİRMELER.pptx,TÜNEL ÖLÇÜM PLANLAMASI VE TASARIMA YÖNELİK DEĞERLENDİRMELER.pptx,.pptx,3c433764639cd9f22e012f4842b525bc85043d6580be268943cc288c557fd1ed,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,tr,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,blasting|excavation|final_lining|geology|instrumentation|natm|portal|rock_bolt|shotcrete|standards|steel_rib|support_systems|tbm,natm:natm; tbm:tbm; geology:jeoloji; excavation:kazı; blasting:patlatma; shotcrete:püskürtme beton; steel_rib:çelik iksa; rock_bolt:kaya bulonu; support_systems:destek sistem; final_lining:nihai kaplama; portal:portal; instrumentation:enstrüman,high,,TÜNEL ÖLÇÜM PLANLAMASI VE TASARIMA YÖNELİK DEĞERLENDİRMELER,slide,data/temp/full_docling_chunks/DOC000294/0001.docling.json,false,true,pending
DOC000295,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Tünelde Özel Çözümler/Genel Sunum.ppt,Genel Sunum.ppt,.ppt,3393bfd254fb420205d0ed149f198d0165feb17beb514295791bca2a6cb98ea1,baseline,C,C,Mevcut canonical metadata authority_level=C,high,presentation,presentation,Mevcut canonical metadata document_type=presentation,high,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,excavation|forepoling|geology|injection|portal|shotcrete|steel_mesh|support_systems,geology:jeoloji; excavation:kazı; shotcrete:püskürtme beton; steel_mesh:çelik hasır; forepoling:süren; support_systems:tahkimat; injection:enjeksiyon; portal:portal; tunnel_general:tünel,high,,Genel Sunum,slide,,false,true,pending
DOC000302,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/TÜNELLERDE GÜZERGAH SEÇİMİ VE jeoteknik araştırmalar son.pptx,TÜNELLERDE GÜZERGAH SEÇİMİ VE jeoteknik araştırmalar son.pptx,.pptx,1f2620af18f727fc650fba888a0b3b748ffc8a2a378ae188a892567e35d66a5a,baseline,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,tr,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,route_selection,excavation|geology|geotechnical_investigation|regulation|route_selection|support_systems,geotechnical_investigation:geoteknik; geology:jeoloji; route_selection:güzergah seç; excavation:kazı; support_systems:destek sistem; regulation:yönetmelik; tunnel_general:tünel,high,Karayolları Genel Müdürlüğü (KGM),TÜNELLERDE GÜZERGAH SEÇİMİ VE jeoteknik araştırmalar son,slide,,false,true,pending
DOC000303,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Çelik Tel Donatılı Nihai Kaplama.pptx,Çelik Tel Donatılı Nihai Kaplama.pptx,.pptx,a471cdf404ac49ee41a9476faeaa46bfde3e3d12cbc2ef9b336a2deecf875a48,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,final_lining,fiber_reinforced_concrete|final_lining|safety|shotcrete|standards|support_systems,shotcrete:püskürtme beton; support_systems:tahkimat; final_lining:nihai kaplama; fiber_reinforced_concrete:lifli beton; safety:güvenlik; standards:standart; tunnel_general:tünel,high,,Çelik Tel Donatılı Nihai Kaplama,slide,data/temp/full_docling_chunks/DOC000303/0001.docling.json,false,true,pending
DOC000304,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Çelik Tel Donatılı Püskürtme Betonlar.ppt,Çelik Tel Donatılı Püskürtme Betonlar.ppt,.ppt,98da608e9be099d6bd14e7f1f1b08d0c4274711deaca5af38db0412dfdaffc45,baseline,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,shotcrete,cost|excavation|fiber_reinforced_concrete|risk|safety|shotcrete|standards|support_systems|waterproofing,excavation:kazı; shotcrete:püskürtme beton; support_systems:tahkimat; waterproofing:waterproof; fiber_reinforced_concrete:lifli beton; risk:risk; safety:güvenlik; standards:standart; cost:maliyet; tunnel_general:tünel,high,,Çelik Tel Donatılı Püskürtme Betonlar,slide,,false,true,pending
DOC000305,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Üst yarı alt yarı.pptx,Üst yarı alt yarı.pptx,.pptx,d7637879102d66a46987c0881ec3cbe2448070332762b0b53d685b8dbee00d1f,full_docling,,C,Profesyonel eğitim/sunum/sektör dokümanı sinyali,medium,unknown,training_material,Dosya yolu/başlık/ilk heading sinyali: kursu,medium,,tr,high,,2020,Dosya yolu/başlıkta açık yıl: 2020,high,,excavation|support_systems,excavation:kazı; support_systems:destek sistem; tunnel_general:tünel,high,,Üst yarı alt yarı,slide,data/temp/full_docling_chunks/DOC000305/0001.docling.json,false,true,pending
DOC000306,Çalışma Kapsamı Tasarısı (17.10.2025).rtf,Çalışma Kapsamı Tasarısı (17.10.2025).rtf,.rtf,4b58fadf9915cfda3a8c37ff6b864c52f05d1f62e265607f2edcad54ffe5e71c,baseline,,unclassified,İçerikte resmî kaynağa atıf var; belgenin kendisinin authority'si doğrulanmadı: karayolları genel müdürlüğü,low,unknown,unknown,Kontrollü document type vocabulary için yeterli içerik kanıtı bulunamadı,low,,tr,high,2025,2025,Mevcut canonical metadata yılı: 2025,high,,accident|cost|geology|geotechnical_investigation|history|maintenance|operations|route_selection,geotechnical_investigation:geoteknik; geology:jeoloji; route_selection:güzergah seç; operations:işletme; maintenance:bakım; cost:maliyet; accident:kaza; history:tarihçe; tunnel_general:tünel,high,Karayolları Genel Müdürlüğü (KGM),Çalışma Kapsamı Tasarısı (17.10.2025),document_section,,false,true,pending
DOC000307,Özgür Satıcı/10.24232-jmd.344499-351159.pdf,10.24232-jmd.344499-351159.pdf,.pdf,1d7de282b7330457d53958c4fddbe86d9d0f5f48f582329fa166b394e527e8d3,full_docling,,unclassified,Authority sınıfı için güvenilir kurum/yayın türü kanıtı bulunamadı,low,unknown,unknown,Kontrollü document type vocabulary için yeterli içerik kanıtı bulunamadı,low,,mixed,medium,,,Publication year için güvenilir açık kanıt bulunamadı; filesystem tarihi kullanılmadı,low,,accident|excavation|geology|history|rock_mechanics|traffic,geology:jeoloji; rock_mechanics:kaya mekani; excavation:kazı; traffic:traffic; accident:kaza; history:tarihçe; tunnel_general:tünel,high,,10.24232-jmd.344499-351159,pdf_page,data/temp/full_docling_chunks/DOC000307/0001.docling.json,true,true,pending
DOC000308,Özgür Satıcı/Differentmethodsusedinundergroundexcavationsandunderground.pdf,Differentmethodsusedinundergroundexcavationsandunderground.pdf,.pdf,c4987601a2d7857f561d166c8d26abe203dfcede12cc9f56772e3ce817350da1,full_docling,,unclassified,Authority sınıfı için güvenilir kurum/yayın türü kanıtı bulunamadı,low,unknown,unknown,Kontrollü document type vocabulary için yeterli içerik kanıtı bulunamadı,low,,en,high,,2000,Belge metninde publication/date bağlamında açık yıl: 2000,medium,excavation,blasting|contracts|cost|drainage|excavation|natm|support_systems|waterproofing,natm:natm; excavation:excavat; blasting:drill and blast; support_systems:support system; drainage:drainage; waterproofing:waterproof; cost:cost; contracts:contract; tunnel_general:tunnel,high,,Differentmethodsusedinundergroundexcavationsandunderground,pdf_page,data/temp/full_docling_chunks/DOC000308/0001.docling.json|data/temp/full_docling_chunks/DOC000308/0002.docling.json|data/temp/full_docling_chunks/DOC000308/0003.docling.json|data/temp/full_docling_chunks/DOC000308/0004.docling.json,true,true,pending
DOC000309,Özgür Satıcı/OS_JMO_DERGİ_39_1.pdf,OS_JMO_DERGİ_39_1.pdf,.pdf,6a4602e3a0259548e858106ec652f0d7b5933684664e75c037f918ca2a34d8e9,full_docling,,D,Secondary web/Wikipedia kaynağı sinyali,high,unknown,unknown,Kontrollü document type vocabulary için yeterli içerik kanıtı bulunamadı,low,,tr,high,,,Publication year için güvenilir açık kanıt bulunamadı; filesystem tarihi kullanılmadı,low,,accident|drainage|excavation|geology|natm|rock_mechanics,natm:natm; geology:jeoloji; rock_mechanics:rock mass; excavation:kazı; drainage:drenaj; accident:kaza; tunnel_general:tünel,high,Karayolları Genel Müdürlüğü (KGM),OS_JMO_DERGİ_39_1,pdf_page,data/temp/full_docling_chunks/DOC000309/0001.docling.json,true,true,pending
